district,sub_district,age,male,female,total
เมืองลำปาง,บ่อแฮ้ว,52,63,76,139
เมืองลำปาง,บ่อแฮ้ว,53,43,62,105
เมืองลำปาง,บ่อแฮ้ว,54,45,70,115
เมืองลำปาง,บ่อแฮ้ว,55,66,77,143
เมืองลำปาง,บ่อแฮ้ว,56,53,76,129
เมืองลำปาง,บ่อแฮ้ว,57,65,91,156
เมืองลำปาง,บ่อแฮ้ว,58,57,80,137
เมืองลำปาง,บ่อแฮ้ว,59,52,85,137
เมืองลำปาง,บ่อแฮ้ว,60,79,97,176
เมืองลำปาง,บ่อแฮ้ว,61,77,98,175
เมืองลำปาง,บ่อแฮ้ว,62,70,96,166
เมืองลำปาง,บ่อแฮ้ว,63,74,100,174
เมืองลำปาง,บ่อแฮ้ว,64,66,105,171
เมืองลำปาง,บ่อแฮ้ว,65,66,87,153
เมืองลำปาง,บ่อแฮ้ว,66,77,95,172
เมืองลำปาง,บ่อแฮ้ว,67,69,90,159
เมืองลำปาง,บ่อแฮ้ว,68,69,71,140
เมืองลำปาง,บ่อแฮ้ว,69,71,77,148
เมืองลำปาง,บ่อแฮ้ว,70,55,71,126
เมืองลำปาง,บ่อแฮ้ว,71,36,65,101
เมืองลำปาง,บ่อแฮ้ว,72,37,54,91
เมืองลำปาง,บ่อแฮ้ว,73,36,55,91
เมืองลำปาง,บ่อแฮ้ว,74,39,45,84
เมืองลำปาง,บ่อแฮ้ว,75,35,37,72
เมืองลำปาง,บ่อแฮ้ว,76,34,26,60
เมืองลำปาง,บ่อแฮ้ว,77,18,34,52
เมืองลำปาง,บ่อแฮ้ว,78,25,16,41
เมืองลำปาง,บ่อแฮ้ว,79,21,14,35
เมืองลำปาง,บ่อแฮ้ว,80,17,20,37
เมืองลำปาง,บ่อแฮ้ว,81,12,11,23
เมืองลำปาง,บ่อแฮ้ว,82,7,10,17
เมืองลำปาง,บ่อแฮ้ว,83,11,15,26
เมืองลำปาง,บ่อแฮ้ว,84,9,14,23
เมืองลำปาง,บ่อแฮ้ว,85,9,7,16
เมืองลำปาง,บ่อแฮ้ว,86,3,7,10
เมืองลำปาง,บ่อแฮ้ว,87,5,9,14
เมืองลำปาง,บ่อแฮ้ว,88,5,5,10
เมืองลำปาง,บ่อแฮ้ว,89,3,4,7
เมืองลำปาง,บ่อแฮ้ว,90,0,6,6
เมืองลำปาง,บ่อแฮ้ว,91,1,4,5
เมืองลำปาง,บ่อแฮ้ว,92,1,5,6
เมืองลำปาง,บ่อแฮ้ว,93,3,3,6
เมืองลำปาง,บ่อแฮ้ว,94,2,2,4
เมืองลำปาง,บ่อแฮ้ว,95,1,1,2
เมืองลำปาง,บ่อแฮ้ว,96,1,4,5
เมืองลำปาง,บ่อแฮ้ว,97,1,2,3
เมืองลำปาง,บ่อแฮ้ว,98,1,0,1
เมืองลำปาง,บ่อแฮ้ว,99,0,0,0
เมืองลำปาง,บ่อแฮ้ว,100,0,0,0
เมืองลำปาง,บ่อแฮ้ว,100,0,0,0
เมืองลำปาง,บ้านค่า,0,11,10,21
เมืองลำปาง,บ้านค่า,1,17,13,30
เมืองลำปาง,บ้านค่า,2,23,17,40
เมืองลำปาง,บ้านค่า,3,13,13,26
เมืองลำปาง,บ้านค่า,4,24,14,38
เมืองลำปาง,บ้านค่า,5,15,28,43
เมืองลำปาง,บ้านค่า,6,26,25,51
เมืองลำปาง,บ้านค่า,7,29,20,49
เมืองลำปาง,บ้านค่า,8,19,14,33
เมืองลำปาง,บ้านค่า,9,16,15,31
เมืองลำปาง,บ้านค่า,10,24,16,40
เมืองลำปาง,บ้านค่า,11,29,17,46
เมืองลำปาง,บ้านค่า,12,22,21,43
เมืองลำปาง,บ้านค่า,13,31,26,57
เมืองลำปาง,บ้านค่า,14,26,22,48
เมืองลำปาง,บ้านค่า,15,22,13,35
เมืองลำปาง,บ้านค่า,16,27,17,44
เมืองลำปาง,บ้านค่า,17,23,25,48
เมืองลำปาง,บ้านค่า,18,22,33,55
เมืองลำปาง,บ้านค่า,19,28,24,52
เมืองลำปาง,บ้านค่า,20,24,25,49
เมืองลำปาง,บ้านค่า,21,21,28,49
เมืองลำปาง,บ้านค่า,22,21,21,42
เมืองลำปาง,บ้านค่า,23,22,25,47
เมืองลำปาง,บ้านค่า,24,24,30,54
เมืองลำปาง,บ้านค่า,25,25,20,45
เมืองลำปาง,บ้านค่า,26,25,23,48
เมืองลำปาง,บ้านค่า,27,26,40,66
เมืองลำปาง,บ้านค่า,28,42,39,81
เมืองลำปาง,บ้านค่า,29,32,53,85
เมืองลำปาง,บ้านค่า,30,31,24,55
เมืองลำปาง,บ้านค่า,31,53,26,79
เมืองลำปาง,บ้านค่า,32,36,31,67
เมืองลำปาง,บ้านค่า,33,41,37,78
เมืองลำปาง,บ้านค่า,34,37,40,77
เมืองลำปาง,บ้านค่า,35,47,39,86
เมืองลำปาง,บ้านค่า,36,36,26,62
เมืองลำปาง,บ้านค่า,37,48,34,82
เมืองลำปาง,บ้านค่า,38,37,37,74
เมืองลำปาง,บ้านค่า,39,30,24,54
เมืองลำปาง,บ้านค่า,40,39,32,71
เมืองลำปาง,บ้านค่า,41,33,30,63
เมืองลำปาง,บ้านค่า,42,20,25,45
เมืองลำปาง,บ้านค่า,43,26,38,64
เมืองลำปาง,บ้านค่า,44,24,32,56
เมืองลำปาง,บ้านค่า,45,41,42,83
เมืองลำปาง,บ้านค่า,46,36,44,80
เมืองลำปาง,บ้านค่า,47,42,34,76
เมืองลำปาง,บ้านค่า,48,51,41,92
เมืองลำปาง,บ้านค่า,49,50,51,101
เมืองลำปาง,บ้านค่า,50,39,41,80
เมืองลำปาง,บ้านค่า,51,43,58,101
เมืองลำปาง,บ้านค่า,52,40,52,92
เมืองลำปาง,บ้านค่า,53,54,49,103
เมืองลำปาง,บ้านค่า,54,57,64,121
เมืองลำปาง,บ้านค่า,55,63,57,120
เมืองลำปาง,บ้านค่า,56,41,51,92
เมืองลำปาง,บ้านค่า,57,45,59,104
เมืองลำปาง,บ้านค่า,58,46,51,97
เมืองลำปาง,บ้านค่า,59,41,54,95
เมืองลำปาง,บ้านค่า,60,53,63,116
เมืองลำปาง,บ้านค่า,61,48,61,109
เมืองลำปาง,บ้านค่า,62,44,58,102
เมืองลำปาง,บ้านค่า,63,43,44,87
เมืองลำปาง,บ้านค่า,64,46,55,101
เมืองลำปาง,บ้านค่า,65,55,46,101
เมืองลำปาง,บ้านค่า,66,36,49,85
เมืองลำปาง,บ้านค่า,67,48,48,96
เมืองลำปาง,บ้านค่า,68,38,41,79
เมืองลำปาง,บ้านค่า,69,41,36,77
เมืองลำปาง,บ้านค่า,70,35,51,86
เมืองลำปาง,บ้านค่า,71,32,27,59
เมืองลำปาง,บ้านค่า,72,18,19,37
เมืองลำปาง,บ้านค่า,73,21,21,42
เมืองลำปาง,บ้านค่า,74,15,16,31
เมืองลำปาง,บ้านค่า,75,20,25,45
เมืองลำปาง,บ้านค่า,76,18,22,40
เมืองลำปาง,บ้านค่า,77,12,9,21
เมืองลำปาง,บ้านค่า,78,12,12,24
เมืองลำปาง,บ้านค่า,79,7,3,10
เมืองลำปาง,บ้านค่า,80,4,5,9
เมืองลำปาง,บ้านค่า,81,7,13,20
เมืองลำปาง,บ้านค่า,82,8,5,13
เมืองลำปาง,บ้านค่า,83,9,5,14
เมืองลำปาง,บ้านค่า,84,0,7,7
เมืองลำปาง,บ้านค่า,85,5,9,14
เมืองลำปาง,บ้านค่า,86,5,2,7
เมืองลำปาง,บ้านค่า,87,5,3,8
เมืองลำปาง,บ้านค่า,88,2,7,9
เมืองลำปาง,บ้านค่า,89,2,0,2
เมืองลำปาง,บ้านค่า,90,2,2,4
เมืองลำปาง,บ้านค่า,91,3,6,9
เมืองลำปาง,บ้านค่า,92,3,7,10
เมืองลำปาง,บ้านค่า,93,0,4,4
เมืองลำปาง,บ้านค่า,94,0,3,3
เมืองลำปาง,บ้านค่า,95,0,2,2
เมืองลำปาง,บ้านค่า,96,0,2,2
เมืองลำปาง,บ้านค่า,97,1,2,3
เมืองลำปาง,บ้านค่า,98,1,2,3
เมืองลำปาง,บ้านค่า,99,0,0,0
เมืองลำปาง,บ้านค่า,100,0,0,0
เมืองลำปาง,บ้านค่า,100,4,3,7
เมืองลำปาง,บ้านเป้า,0,13,6,19
เมืองลำปาง,บ้านเป้า,1,17,20,37
เมืองลำปาง,บ้านเป้า,2,18,12,30
เมืองลำปาง,บ้านเป้า,3,14,18,32
เมืองลำปาง,บ้านเป้า,4,18,14,32
เมืองลำปาง,บ้านเป้า,5,20,13,33
เมืองลำปาง,บ้านเป้า,6,24,29,53
เมืองลำปาง,บ้านเป้า,7,15,22,37
เมืองลำปาง,บ้านเป้า,8,27,28,55
เมืองลำปาง,บ้านเป้า,9,20,23,43
เมืองลำปาง,บ้านเป้า,10,16,23,39
เมืองลำปาง,บ้านเป้า,11,27,20,47
เมืองลำปาง,บ้านเป้า,12,23,15,38
เมืองลำปาง,บ้านเป้า,13,29,31,60
เมืองลำปาง,บ้านเป้า,14,22,26,48
เมืองลำปาง,บ้านเป้า,15,23,22,45
เมืองลำปาง,บ้านเป้า,16,22,16,38
เมืองลำปาง,บ้านเป้า,17,38,28,66
เมืองลำปาง,บ้านเป้า,18,18,22,40
เมืองลำปาง,บ้านเป้า,19,38,30,68
เมืองลำปาง,บ้านเป้า,20,33,31,64
เมืองลำปาง,บ้านเป้า,21,29,26,55
เมืองลำปาง,บ้านเป้า,22,26,18,44
เมืองลำปาง,บ้านเป้า,23,21,33,54
เมืองลำปาง,บ้านเป้า,24,30,26,56
เมืองลำปาง,บ้านเป้า,25,30,27,57
เมืองลำปาง,บ้านเป้า,26,30,36,66
เมืองลำปาง,บ้านเป้า,27,41,36,77
เมืองลำปาง,บ้านเป้า,28,46,43,89
เมืองลำปาง,บ้านเป้า,29,44,47,91
เมืองลำปาง,บ้านเป้า,30,54,52,106
เมืองลำปาง,บ้านเป้า,31,42,48,90
